"","SoilType","WCR","Variety","Block","8-Heptadecene","(-)-Menthol","alpha-muurolene","Unknown RI 1061.3","3-Heptyl formate","1-Hexanol, 2-ethyl-","3-Octanone","Unknown RI 946.6","Ethanol, 2-(2-ethoxyethoxy)-","1-Decanol","Decanal","1-Dodecanol","Dodecanal","2-Ethylhexyl salicylate","trans-alpha-Bergamotene","Unknown RI 1026","Unknown RI 1677.1","3-Methyl-2-(2-methyl-2-butenyl)-furan","Unknown RI 888.7","beta-Selinene","3,6-dimethyl decane","beta-Pinene","2,4-Dimethyl-1-heptene","(E)-4,8-Dimethylnona-1,3,7-triene","Allyl butanoate","1-Butene, 4-isothiocyanato-","Sabinene","1-Octen-3-ol","Benzaldehyde, 3-ethyl-","Unknown RI 1205.1","Unknown RI 1081.4","beta-Bourbonene","Germacrene D","Heptanal","Hexanal, 2-ethyl-","Hexane, 2,3,4-trimethyl-","Isopentyl butanoate","Limonene","D-Isomenthone_11.42","Nonane, 2,2,4,4,6,8,8-heptamethyl-","n-Tridecan-1-ol","1-Undecanol","Octane, 2,2,6-trimethyl-","Octanoic acid","Orcinol","Unknown RI 1281.7","Unknown RI 1079.2","Unknown RI 1092.4","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-","Unknown RI 1434.1","2-Propenoic acid, 2-methyl-, 3,3,5-trimethylcyclohexyl ester","Camphene","alpha-Pinene","Unknown RI 1125.8","Unknown RI 1045.5","Caryophyllene","Unknown RI 1302.4","p-ethyl acetophenone","Benzothiazole","Unknown RI 899.2","Acetophenone","alpha-Phellandrene","Totals"
"J16","CCTriticale","no","BlueRiverOrganic",2,0,0.734266113281709,4.29984222702633,36.8090906608189,24.9515772823763,31.8302155417409,2.89961069278874,0.66218665951599,6.19752628501914,19.4591889891863,18.9485355959373,16.577720977543,3.14423177062003,5.1634227863363,8.93246249904575,3.76446766965676,3.11243901955541,4.18038064183212,1.11107770286025,6.05195510893092,3.66663208714817,23.0638887273508,3.02082423329432,18.553896608795,0,1.13620173213413,12.6819631220282,4.97503615724311,6.50927649511427,0,0,5.341488836711,10.7132856714193,3.12600560076881,14.8097150464593,6.15869951452896,1.8608478081921,46.8117853403672,2.95592527389069,26.8764036601635,11.1126593150616,3.11243901955541,2.14393164167792,3.90861687954319,2.60415715898045,11.8416746545006,2.82388042690364,1.85227861283936,4.65803719214848,1.35346497319372,0,10.1452924749543,34.2171303380759,2.78970513369168,10.5817028240601,7.33510136725793,4.69057408908353,12.7000399502574,4.13134760737465,5.85587935956484,17.5190466778987,3.40060666914509,549.869640505449
"J17","CCTriticale","no","BlueRiverOrganic",3,0,154.309334736676,10.1620793336967,2.36599808658232,3.15978841601564,33.5015212190334,0,0,0,3.97030766203756,0,8.003742867941,0.949364991479813,2.9992290997984,14.9757271354995,0,3.78349778321711,1.67415293500201,0,8.34061551273542,0,0,0.304054206896956,53.6377265277959,0,0,4.02770977655624,0.933497725586017,2.90347130422876,3.00515657235611,0,14.5457125325949,28.9987578432458,0,9.31968939752597,2.2974727083724,0,21.5915206865982,14.0033827388241,9.3509404582304,8.43569293242177,3.78349778321711,0,0,2.98110224660861,37.3213469005129,0,0,24.201322528213,0,3.48777084692546,0,2.68757469894126,5.68021371698739,27.96865136876,9.53150391442647,19.5315816865052,3.23543192553049,8.15044432733491,1.92814338912837,3.16700175797139,0,575.205732282011
"J18","CCTriticale","no","BlueRiverOrganic",3,6.15142925583529,332.189722811228,24.5084448353553,103.997060151169,26.1603380258685,203.510731032877,2.96631912990642,4.43529157992712,5.80846689044958,5.37834787554196,0,13.6231409473977,2.90432447034293,5.61047293140048,25.4020461477075,17.8671158864324,20.0620314930082,11.1238613436219,3.12261844206302,47.6257309787395,34.7447472916661,53.2135830108879,11.3341285245493,131.68330635465,0,4.18071431023253,79.7700658578451,0,16.637131741807,18.2642991941533,14.392553901027,49.2531684084749,62.3321325561289,5.03796964092993,101.166956114483,7.31270345863193,26.9112850130986,215.489700624757,16.637131741807,65.3299900798753,15.6053772902772,20.0620314930082,12.9101671888835,3.17358478870307,7.01345934500281,64.678331679184,29.9806656022786,8.3733641881772,53.1643857975874,0,5.28440182780731,54.6164750474752,145.73300449879,51.0269220733099,56.8960073194737,24.4364343976926,34.2537636207708,5.85926275811477,18.4977292792743,2.96801537953489,12.1566223585742,12.2056255120109,2415.03469349981
"J19","CCTriticale","yes","BlueRiverOrganic",3,0,9.85055925031256,0,20.3230461613059,0.678379495853417,1.55275207515162,0,1.60234455143356,0,3.17444754894942,0,2.562575291381,0,0,0,0,0,49.4010405306877,0,0,0,0,0,2.01198153433557,0,0,0.981172082230965,0.267090438499168,0,2.88721407988866,0,0,2.00247615294139,0,4.35059703223959,1.67913884359374,0,8.50502031633186,0,0,2.75197846476888,0,0,0,0,4.24499244366604,0,0,0,0,0,0,8.0912906929218,0,0.639886670944707,0,1.64484582717345,1.86704622103631,0,0.408004092753693,0.923133622203059,0,132.401013420604
"J20","CCTriticale","yes","BlueRiverOrganic",3,0,1.25648991202153,0,13.6868303300333,0,0.58470513578084,0,0,0,5.29264400614688,0,10.1305751070324,0,0,0,0,0,0,0,0,0,0,0,1.37627366954672,0,0,2.52185926448607,0,0.517485530502175,0,0,0,0,0,0,0.565362464359378,0,3.67581006941731,0,0,11.0890152871657,0,0,0,0,2.49883112618278,0,0,0,0,0,1.0523272438073,4.45063569135521,0,0,0,0,2.98581257622108,0,0,2.0536473464124,0,63.7383047604712
"J21","CCTriticale","no","BlueRiverOrganic",3,11.3743743922291,364.72361018314,17.1514928377629,92.9907612867895,35.8683880309605,294.350738627933,2.94615944871678,0,4.85754701902851,9.1094560505014,0,40.7527578250154,5.77991490763526,6.31105603955716,27.1655377113622,17.8176674314019,16.0953670584351,5.23834187079982,5.17138139667143,36.4483105612117,35.6560421947219,58.2472862102213,16.5531209498974,56.6087781667081,0,6.14697106992807,78.2196076601561,5.44597020318239,9.82303795190272,3.56553642124313,11.5454411832513,40.9439244774977,65.4305047137649,10.1458118509663,103.158853571794,8.80218518068028,22.6379942150344,216.490911961231,12.4552422725404,63.1450035605434,18.0365282728756,16.0953670584351,12.2181199326358,2.18570669239424,8.0189243800838,66.7994739326272,30.0057737605211,7.92451002601778,54.8514068235215,6.12420077133873,4.18873791272793,65.0222744207709,218.060081399323,7.70779514266962,54.895193009475,35.5403638087692,36.0765991675874,7.53751500859195,26.7846234339449,4.65896183226582,17.6519511353723,14.8764765268874,2534.43567094325
"J22","CCTriticale","yes","BlueRiverOrganic",3,0.495857089702525,35.1828859348038,1.12623830083288,17.008403697967,3.86571432611242,22.8317513035362,0.261383956674865,0,0,2.34792806811176,0.593689503010909,6.68971315995569,0,0,2.81766986297866,1.24621592269569,0.850282182312805,0,0,1.29356521387621,3.32570966824034,0.558750472537503,0,12.5377793955408,0,0,3.84534713110598,0,2.2053368216537,0,0,3.14868489450852,6.96269474236988,0.111160710201332,6.53189576462707,1.27791432202894,0,4.38669557935084,1.34799485041906,8.44569630533566,5.35773398940351,0.850282182312805,0,0,1.39346184657101,10.0109197901409,0,0,3.7448362494014,0.629579631551963,0,1.12378037931346,0,1.30985241021755,4.76497833421028,2.98586382313991,3.88130311869987,2.54377708311578,1.46567026247219,2.39532251429637,1.37133967216701,0,195.125660467505
"J23","CCTriticale","yes","BlueRiverOrganic",3,0,33.3664150515272,1.26260624917514,17.2998468753152,5.4919274338693,23.8410898268002,0,0,0,2.60940539566958,0,13.3552096329432,0,0,2.62876390045818,2.22507556351591,1.52270345618734,0,0,1.24523001679947,2.87395909638819,10.4028667564618,0.86245486544547,14.4856967566372,0,0,10.0840536472892,0,0,0,0,3.20021372499532,7.93395451468081,0.497626133972708,12.8277674717852,3.4664790463215,0,24.0221277311086,0.993091170294357,1.25731994466771,11.6587940708444,1.52270345618734,0,0,0,9.3175993896485,3.0478252549962,0,2.06739911254315,0,0,1.43933788800958,25.1059525184612,2.64877840362041,4.19568014443558,0.94774134764472,4.80606428174687,2.15567728092252,1.23805745258113,0,1.62346886377804,0,269.530963727728
"J24","CCTriticale","no","BlueRiverOrganic",3,11.0361876391809,366.372354566789,14.3857374245478,97.9302984791226,28.9233798606697,251.525110172478,3.51114114934865,0.643717781089932,4.69290760287968,4.63079517749303,0,44.76397122611,4.18085910757529,11.3593360860967,28.2786522918547,18.2908559051793,19.9567887537701,12.5059729550386,1.98068790165457,33.6144176400072,38.5743712058429,34.1945651519359,3.97524440933267,123.806392063817,0,5.50204295207248,74.0147317229775,0,10.2575117135575,5.27127046949881,0,39.389398951665,66.9622909543325,5.64849115035657,75.7984417418576,5.12825798260106,23.113934025647,138.028333019977,10.2575117135575,20.119879286126,28.390362057147,19.9567887537701,10.0312206691638,0,8.2647224343568,73.3999719012433,65.2262463568741,16.5993671453728,57.7235109967556,8.14291121948147,4.17211038639401,27.8469667985776,69.34988365817,9.56879365951687,52.481765062152,22.0535118738847,35.0439663334858,7.5271989930094,24.82592459202,34.9314362319751,13.6327649057298,5.36216739405537,2233.15743165918
"J26","CCTriticale","no","BlueRiverOrganic",4,0,10.5917112131428,2.85130157381504,81.1887128727687,6.56255802615041,44.0283586230252,0,0,3.68267428828321,7.11116165805091,0,2.26675359795458,0,7.74115810716113,7.54935045135534,4.42638062511472,1.88558459179344,1.92021428301728,0,3.38140945419149,5.3126723837024,50.6822633287936,6.77106231785311,17.9543206616661,0,0,80.9596193039947,0,0,0,0,6.82275759409385,14.0400163479619,0,39.5259481403164,19.0048413399139,0,189.160321956839,4.57346399011851,54.8162975211399,0,1.88558459179344,3.00060545211392,0,3.5383408180384,19.0336186034793,6.12527369388713,7.46271838776819,5.96796231619247,0,208.614150386868,19.7258596615049,154.45258063182,2.72208670937285,18.0842589449005,3.3624525090241,7.33953977053908,3.78266087914318,3.47265851110208,3.58665837271175,1.88121954634623,7.19378180843101,1156.04292584725
"J27","CCTriticale","yes","BlueRiverOrganic",4,0,1.93250994511021,4.40735210123273,12.0649631534118,0,2.70686675640021,5.59234874417649,0,0,3.17322683256516,0,18.9804920014514,0,1.59808485981333,6.83033240976926,0.566257915225457,2.76105858816393,12.9518100419866,0,0,3.70599934631741,0,0,11.2345846402029,0,0,2.17983849442684,2.73882250036927,1.91423558918343,0,0,4.63507165844299,9.05790946810723,0,1.67136370433377,1.75248772705313,0,13.1703585923167,2.99946587036424,49.5051214473079,7.57063017822602,2.76105858816393,0,0,4.18754332263971,16.2883267509647,1.78081840846595,4.40936379460542,1.39228308901208,0,182.290059147831,1.12880137852745,1.30338174934797,0,14.3305264349813,2.33301633711621,7.65646176665331,4.45668301715505,0,0,0,0,430.019516351422
"J28","CCTriticale","yes","BlueRiverOrganic",4,0,3.45067206975995,2.9036954413448,1.44608363335384,0.232149178598142,3.82562247075977,0,0,0,4.88572906704005,0,2.06104751937116,0,2.00690029809997,7.67700450174049,0,2.67912809375392,0,0,5.48649453209096,1.05964292951269,0,0,10.111119879183,0,0,1.23200789899744,0,0,0,0,5.96048899136468,13.5596993509257,0,8.13833765086563,2.17471520129242,0,7.73728616096306,3.29535158735008,47.6335385151327,0,2.67912809375392,0,0.382429444385351,2.04475038129664,13.4310360432736,1.22779753621761,0,6.48704572181223,0,184.500180879991,0,0,2.2238849371796,13.1308691168987,0,7.2488074049174,0.927772927749574,1.68145303582804,2.01654258460082,2.60046590440648,0,378.138878983811
"J29","CCTriticale","yes","BlueRiverOrganic",4,0,0.0780974003767696,0,0,0,2.68824525986385,0,0,0,4.98515153727528,0,11.9482743665388,0,0,0,0,1.75737648536212,0,0,3.57300779132046,0,0,0,0,0,0,1.42641577303056,0,0,0,0,2.09892035756917,0,0,0,0,0,0,0,64.6218553152261,7.39171696825739,1.75737648536212,0,0,5.72743129579216,9.09910066131615,0,0,0.837994473271288,0,167.05249145899,0,0,0,3.93220688360311,0,4.1482850352605,0,0,0.382254626498491,0,0,293.506202174915
"J30","CCTriticale","no","BlueRiverOrganic",4,0,11.2026831081183,3.20571405308698,42.7763102426873,6.19704234212379,27.0264896772951,1.37349788318217,0.2322120109351,0,5.28225734887728,0,3.8976846134955,0,3.49199191232395,10.5602904120814,1.88825484682828,5.56505833709941,21.2148729896509,0,10.381981923438,7.92937771434857,6.8013997771268,0,19.8030172964056,0,0,10.9425125233836,0,0,2.63589714366034,6.95775674838983,5.59857313996456,18.8777315393411,0,35.5885965850924,3.08478941271744,1.45729208696485,109.265354071161,13.1311721219462,59.2942440492785,1.13889676831723,5.56505833709941,0,0,5.18863199265168,20.5031397126644,3.75392243192548,5.81018502059752,9.79701792811983,0,232.81740485012,3.59617558295531,5.48710881664547,1.84717646432939,26.1666456022387,7.33370157145288,6.95081814529322,2.49206861774299,3.53212786979981,2.47939718160851,2.65297342463236,2.45960681166641,805.236113040865
"J31","CCTriticale","no","BlueRiverOrganic",4,0,6.01261150198378,4.44295163650643,17.6736622069573,2.02406256912969,15.5392020511175,0.685575444897356,0.284390319399677,0,4.06407529502427,0,5.56517788043453,0,5.92274417767176,5.73200776883755,0,3.62131101964212,26.0513629993206,0,5.09525573748337,3.53121812840585,0,0,9.67218318077212,0,0,9.45011905566191,0.55354246329875,0,0,1.41759247234094,6.18584650801112,12.39204691169,0,12.871555657954,1.40712068824431,0,60.5089090434776,3.15556577974603,50.7055682424854,6.35677697457836,3.62131101964212,0,0,4.01116981209889,14.9178036419401,2.06928992788565,2.76451094631897,4.36526169940103,0,188.670053517529,1.62392443019777,0,1.44029909926794,15.8700557726079,3.62377491358552,4.39576842091016,3.0992871767742,1.63815029643384,0,0.920089037152831,0,533.953185426818
"J32","CCTriticale","no","BlueRiverOrganic",4,0,7.82530679398606,4.81593264148085,85.2244130466256,4.33860187829376,25.1360769604956,10.4563927549141,3.21397571681182,4.96838144797719,6.39971957298329,0,28.9065752744221,1.81004615705968,0.725279707708418,6.42777716800092,6.24235392838487,3.94009261812055,61.6168070974858,0,6.08085812016647,9.7678581186406,24.032355648677,4.10065266166358,30.6580329362594,0,0,69.78707083456,9.65379915474842,0,4.5345472383662,3.31990688262061,0,10.4094603854661,0,21.4450236159595,13.5681762114996,0,143.629851196684,4.56058289853325,66.1655730461322,4.95546090202585,3.94009261812055,4.59634594265288,0,2.96309885465151,17.6254643905977,5.07039909260153,9.95536113390642,8.5010778317276,4.86088500339847,235.329136112474,13.6181951814799,75.8559677028238,1.68005786514391,21.6847278371228,7.6889015693118,8.78404069798547,4.0159979023206,1.64385610522543,2.46973610751195,0,7.35200582585436,1126.35229039166
"J33","CCTriticale","yes","BlueRiverOrganic",5,0,13.4607182051328,6.72163032534084,32.4687880815197,5.02765166004706,21.5005352718085,0,0,0,3.19187500543328,0,71.4787099512363,1.32726439365796,2.79910912126884,6.13556624906183,2.12149219635714,3.24389964909966,3.69785610379798,0,2.48273826526889,4.95603195038473,1.5383354465717,0.619526146836757,9.41176507562157,0,0,2.77804422946144,0,0,1.41378276391198,9.05464075642298,3.07025059600265,10.1019411796467,0,20.1919062997409,0,0,25.7730247411475,17.8576666608641,21.598193863759,53.7746537880108,3.24389964909966,0.93099005315387,0,1.50674197099842,19.3072722426048,1.63038113592349,0,4.69691825141858,9.44268754529918,33.2684429712967,2.24927040839156,7.02974569829593,0,33.3009300748339,5.64990692209915,5.76433909426656,2.16824075441025,3.76317890120774,3.13580469439773,4.83920968021694,0.544384552322983,500.269942577651
"J34","CCTriticale","yes","BlueRiverOrganic",5,0,0.151723824638395,2.61886213359897,0,0,0,0,0,0,2.83998896138862,0,20.1982724107954,0.647861159098496,4.032932270641,2.57537199560332,0,2.473319579562,0,0,0.66913558810488,0,0,0,2.6635258269262,0,0,0,0,0,0,0,0,7.36522335268894,0,0,0.748241656544621,0,1.33268404332745,2.45913255137667,0,12.9018031302821,2.473319579562,0,0,0,0,0,0,4.90099103724583,3.68080086689558,21.4908252569149,0,3.14908389703149,0,0,0.798495319595914,1.18682931306213,0,0.957883840156684,0.90508247740224,0,0,103.221390072444
"J35","CCTriticale","no","BlueRiverOrganic",5,0,0,0,25.4314493001681,2.4234119287813,0,0,0,0,3.33594525076965,0,21.6405120196825,0,0,0,4.85054996701613,0.2440712921023,0,0,0,7.11620632357038,0,1.40580785372912,0,0,0,2.87629500351286,0,1.71013906521117,0,0,0,0,0,0,0,0,0,0,5.80476473091468,14.5242841983829,0.2440712921023,2.3023193272841,0.298264014751496,0,8.61926440271419,6.17750730442896,0,0,10.1048301144937,17.5814048310932,0,4.42714512416151,0,0,0,0,0,0,0.345812012322391,0,0,141.464055357193
"J36","CCTriticale","no","BlueRiverOrganic",5,0,0.363072993202206,2.49914110711007,0,0,0,0,0,0,2.77989674584964,0,48.9272515912836,0,0,2.26398433719215,0,1.47903667113356,0,0,0,0,0,0,2.78206663825007,0,0,0,0,0,0,0,0,3.04099061157149,0,0,0,0,1.15212576583753,1.05908528748573,0,37.9490348704662,1.47903667113356,0,0,0,0,0,0,1.71351624532126,10.7373420738455,15.73187435358,0,0,0,0,1.93877845996851,1.07748259016977,0,0,0,0,0,136.973717013401
"J37","CCTriticale","no","BlueRiverOrganic",5,2.51652187716815,9.57164224535319,3.38075232219168,52.7642750733861,6.15732233127847,23.7765840666605,0,0,1.75583971248928,0,0.608457753420091,39.8894214728099,0.566424078082524,2.11331080008291,2.71013025962357,5.83976940219035,0.875650703989032,1.73734995987648,0.151740173493257,3.64796325705173,9.85619497842217,4.46159021307909,3.51811731550886,12.8315676621404,0,1.72789862234311,6.75791141425665,0,0,0,5.14029670649158,2.2640003849803,7.61069123943472,0,24.6538840921796,5.23482331046673,0,21.9339993871071,13.5407709306186,22.0873955083831,18.8980177377692,2.51652187716815,3.31078665540048,0,1.43797516854114,17.695642174432,7.87408321006196,0,5.48429778348731,3.31600973434186,25.6447818535133,4.84687268352101,20.7253127561699,1.67101410811761,28.0881789249539,2.89492273203665,4.72661937601762,3.04936847923461,2.95820747154239,1.59716354342358,0.922615414747998,2.19847136232108,459.539160301361
"J38","CCTriticale","yes","BlueRiverOrganic",5,0,0,1.42533576034905,0,0,0,0,0,0,2.36105589682569,0,16.891541841146,0,1.58671484734192,1.44135029709307,0,2.1715613594522,0,0,1.30730630036325,0,0,0,1.69669173354914,0,0,0,0,0,0,0,0.192673048616331,0,0,0,0,0,0.863965959062833,1.05336324911097,0.342122593669456,5.00426317733985,2.1715613594522,0,0,0,0,0,0,3.91836360104007,1.5084676643716,16.5449359597593,0,0,0,0,1.44251385045351,0.619453810990711,0,0.297837467181905,1.07450327373843,0,0,63.9155830509075
"J39","CCTriticale","yes","BlueRiverOrganic",5,0,0,0,23.5689702508488,0.657775226280198,3.54867449197732,0,0,0,1.82584551291749,0,3.35717471788967,0,0,0,2.14352132682052,0,0,0,0,3.33325186351744,0,0,2.79981333091483,0,0,5.0157104189289,0,0,0,0.890713317969862,0,0,0,1.77230035296063,0,0,0,0,6.66175905070012,0,0,0,0,0,4.59992301876663,3.510838674568,0,0,0,13.3302235203007,0,0,0,3.58222270524607,0,0,0,0,3.61509084820752,0,0,84.2138086288146
"J40","CCTriticale","no","BlueRiverOrganic",5,0,7.90660382800972,2.50158685564834,0.572212860441758,0,3.61917551761038,0.165847483832801,0,0,3.20873044445929,13.2278179353338,2.10967541563224,0.722870425833025,2.35187111100865,0.365974583371711,0,1.62960423866412,0,0,2.71180681716074,0,0,0,8.44472333935506,0,0,0.479357671341473,0,2.44690305027033,0,0,1.6007177096499,0,0,1.30323676357913,0,0,14.1002288623493,10.9374472122837,8.29535675969548,0.598336700746338,1.62960423866412,0,0,0,7.12175511784369,0,0,6.72332691432931,0,20.478656295122,0,1.84043087595201,0,14.3630600891671,0.977163896484747,2.75588819794945,3.42697622883787,3.90303189624442,1.38585447366172,2.530612176645,0,156.436445987179
"J41","CCTriticale","yes","BlueRiverOrganic",6,0,2.26554152197974,0.672976643870604,17.6283618623618,0.776131832291727,1.46925071196366,0,0.233412291087788,0.533576556128962,4.46710406575561,0.463033566153851,1.76457621268405,0,0,0.762643269754453,1.1828025002598,0,0.914043399335316,0,0.546766362708326,3.09653998377624,2.80058721968653,1.98542127769004,4.27224046193349,0,0.763139668140633,3.20518654373222,0,0.40086831460369,0,0.982162196943164,0,2.79934790325995,0,6.43776747725051,4.03053042702439,0,9.11277811693558,1.83073708946432,0,2.89524944028068,0,0.65809202973518,0,0,6.92041906263049,0.873047800207959,0,1.72711767404452,0,5.92986079818456,0,15.5557821054276,0,7.52988832221812,0,1.73637974050329,0,0.833229236843167,1.06324272844285,0,0,121.119836415295
"J42","CCTriticale","yes","BlueRiverOrganic",6,18.2133599603291,0.385528147849821,0.799955987072263,18.0233283696771,1.28286678697964,2.39756014569078,0,0,0,1.9626495782187,0,17.3372532809976,0,0,0.609657521706471,1.3776192643489,0.265706605794308,0.230058886417041,0,1.02683424572796,1.50437104472303,3.04704984787316,2.3694316562846,4.55048942680637,0,0.644850786738502,3.0322798233484,0,0,0,4.36524915099844,0,2.70442088779911,0,4.6076952403533,1.83167798995677,0,7.38180893892765,1.03321590195332,1.17081479512008,16.0185011967174,18.2133599603291,1.0355607023469,0,0.469433136894307,5.87835787495646,0,0,1.15661889602209,0,5.72382964101158,1.58363836393443,7.82746031640293,1.82174526082442,5.974597075421,0,0.78211080074638,1.81473654436501,0,1.02977547881078,0,0.292443372573168,171.777902893048
"J43","CCTriticale","no","BlueRiverOrganic",6,9.06601701093052,5.25318338433062,1.25572865172986,19.5145588274145,0.668713400249075,19.1965377176743,0,0,0.583980292029365,6.34062418479,2.49281827094779,11.5521122308927,1.41105580818641,0,2.00707261086279,1.38429530288005,0,1.14451664577871,0.517396467471868,1.80652027238907,3.17244088841126,7.95095858287488,2.50488407679621,4.66581628526471,0.41654305082626,0.528322446493717,2.55671691806317,0,0,0,0.901167976488002,0.731052650791169,3.895887339798,0.660300982005959,12.6236325451001,8.35626504695511,0,13.7874156570633,2.85849753957748,1.33721278547261,5.50891676532499,9.06601701093052,1.51949505309817,1.69469340304092,0.430630721680991,6.3760402199331,2.07174158856971,0.365402353121639,1.83694540446951,1.96704711502689,4.43190618176949,4.97702133093556,16.6213668775513,0.228945567346728,5.68484447365278,0.431978894422111,1.68570064018446,0.996514101910704,1.28791608184827,1.32362229446146,1.17320322625072,0.943725213478689,221.765920369548
"J44","CCTriticale","yes","BlueRiverOrganic",6,7.97393138341055,11.4964810333748,3.65041881616804,82.3542874059832,4.787294425947,30.153706718146,0,0,2.88220149263438,47.7541866093716,4.54178856967839,7.65962508254045,1.34309639687803,0,2.58886067404454,5.85169309101278,2.7620876039858,1.4327356652335,0.195077040829054,5.75746648525882,13.5489589342844,32.871465178477,8.04834955943778,18.1361037949915,0.709058754685783,3.82189996795597,10.5568339256347,0,0,0,14.928345023701,2.74092641794404,0,0,40.1374614710633,13.408861799551,1.55538301191196,66.0343539529861,11.285926180444,3.29501714342345,3.99096077235016,7.97393138341055,5.01280527934965,7.68685602416937,1.63382974009447,21.7208084460475,7.27777526304472,0,7.13473819924851,0,14.757321735845,17.2929340785044,59.071682210253,0,23.0936774948166,1.03655210373893,6.48316106121682,3.58951266818828,2.76341814866111,0,4.58244848622251,2.75704419805542,662.123340904206
"J45","CCTriticale","no","BlueRiverOrganic",6,0,0,0,41.4299097319729,4.24535916967952,13.9116184742655,0,0,0,15.0474854384133,0,2.50654941521619,0,0,0,0,0,0,0,0,7.0529346857332,0,2.68192132025593,7.20115780002908,0,0,5.03176976439655,0,0,0,0,0,0,0,14.4586637820524,8.08751703581261,0,14.5060528973168,1.45521908962851,0,0,0,0,0,0,9.48011517511271,0,0,0,0,7.85292785979433,0.596909982028528,20.0194543357262,0,9.52559871984238,0,0,6.95458136313224,0,1.60513274918577,0,0,193.650878789595
"J46","CCTriticale","yes","BlueRiverOrganic",6,7.53321748592616,5.49995990956222,1.26376750229317,33.852308935219,7.25392551640532,17.5535763970901,0,0,0.873884857912514,3.28446422324262,1.21414736417774,1.13902521854741,0,0,1.3050809557229,1.74436321016733,0.482109582877142,1.44393774170188,1.39240283237736,2.17591831248035,4.14736103831754,4.97652205989352,0.89156918957318,12.5019805784346,0,1.82126114658471,6.75559275068055,0,0,0,2.51210777093921,1.10401053903582,0,0.787287531486839,31.188699836054,4.08011721593229,0,46.8282411011389,6.98633824519656,7.15972437971525,6.60797458252115,7.53321748592616,0,0,0.842962047565422,10.9138493849403,2.6820683279423,0,2.38610183293369,0.727515112854282,8.05453427411104,2.66258323485739,14.4916377843738,0,16.713788352172,0,4.09206144313442,2.44569500338054,2.27677326565355,1.66644235274036,4.15076724087943,0.869006061105056,308.869881215777
"J47","CCTriticale","no","BlueRiverOrganic",6,4.66168773406291,3.3751347360552,1.52514003839905,35.849118224047,3.98386062031809,9.84144026545944,0,0,0,0,0,1.87387566506909,0,0,1.32375758885842,2.58346494832282,0,3.07319290818488,0,1.96598409857521,3.51822479108904,0,0,11.0601243201286,0,0,5.30328470380263,0,0,2.13470159840557,0,0,0,0,19.9025844950157,1.47908362621755,0,16.8578543638867,1.08300032314292,4.00207614019926,3.5083714389123,4.66168773406291,1.02443157770844,0,0.971778697318537,11.4302732456774,2.62280001281364,0,1.68941534241603,0,10.7220534819856,6.63241801859458,19.0612769647693,0,14.7453114499297,0,0,2.47997547210908,0,1.72962710966937,1.37730684011571,0,218.054318575323
"J48","CCTriticale","no","BlueRiverOrganic",6,10.5672644602386,0,1.00235750732522,14.3851190859063,1.87226998021845,1.81866100685053,0,0,3.65286374045764,4.88934383073063,0.937273894523239,6.23481620808582,0,0,0,0,0.610044499656113,0,0,0,0,0,0,2.47365865908784,0,0,2.33982269450925,0,0,0,0,0,0,0,2.95757315627228,0,6.21047460044036,9.3663883482523,0,2.08110288135307,7.6769410636387,10.5672644602386,0,0,0,3.68291057592169,0,0,2.29900315973574,0,9.05330275532815,0,2.33753305160807,0,12.352549241631,0,2.81678752488318,0,1.04350088470186,0,0,0,123.228827271595
"K09","CCMix","yes","BlueRiverOrganic",2,0,0,2.05781005032873,13.3761689867617,0,9.26336770092874,0,0,1.26990842200015,5.82382911139879,4.48749405321273,0,0,0,3.15933486647457,0,0,0,0.186244923367851,4.43278078420731,0.949616834594877,1.39513063971576,0,18.2906842696507,0,0,3.94503696914168,0,2.78192280862414,0,1.81191621483315,4.58723283752045,6.95837830166011,0,5.14905042655221,1.0093185850893,0,8.85730681758167,1.94894730281909,26.2807747633295,0,2.35138252938742,0,0.272899829682461,1.89825387109205,11.138586369845,0,0,2.94406648362301,0,0,1.37934095301816,5.97690643007442,2.39646216798654,8.99484217034572,3.14283667159461,4.02228223738268,2.3651286317987,1.77656548291811,1.45545585909178,4.09371146982017,0,182.230976827454
"K10","CCMix","no","BlueRiverOrganic",2,0,1.62553267863076,5.4351154324417,82.9464233037898,5.22925281254665,25.7214925853847,2.69286991183542,0,3.18581479450305,6.31314645792022,2.07523801093611,6.05767864535256,0.647479395749561,0.240483434519175,5.43233441770593,2.90764629245602,4.56128316318491,3.36721599719768,1.16356440742514,9.65267507361085,7.91889985898218,10.8555360733483,1.93044443193653,21.8049139134752,0,1.66436119813644,20.0682284413303,2.8516205371639,4.92691731329602,1.44373595452426,0,10.4024791445759,11.0209500185337,1.19857825884885,19.3492958630458,2.20698776065001,0,55.9582387262034,4.92691731329602,46.4930230128102,2.55322539207047,4.56128316318491,0.888465759215832,0.828806625941841,4.88829700310807,16.7596017062141,3.08878160704348,1.33210786911058,19.184473098137,0,1.26056001366252,10.8226672124121,27.8889180125687,3.38053668720143,14.6091010333617,6.88165062632696,8.48625982465979,3.44663337650709,3.03714789244066,1.93165354853161,3.14270324521145,4.20259690513152,537.451845237389
